M_TIMESTAMP,parent,child,active_power_kw,apparent_power_kva,current_a,loss_kw,voltage_v,voltage_pu,loading_percent,overloaded,voltage_violation
2026-01-01 05:30:00+00:00,SUBSTATION,C001,0.8753710282715822,0.9214431876542971,0.0483632247668323,2.5092808197640136e-07,10999.997154248365,0.999999741295306,0.21235324199260164,False,False
2026-01-01 05:45:00+00:00,SUBSTATION,C001,0.9679227311330394,1.0188660327716204,0.0534765980262601,3.0679360843166543e-07,10999.996853371194,0.9999997139428358,0.23480504073829744,False,False
2026-01-01 06:00:00+00:00,SUBSTATION,C001,1.0990885241069484,1.15693528853363,0.06072335456998806,3.9557631077614143e-07,10999.996426963125,0.999999675178466,0.2666240985743063,False,False
2026-01-01 06:15:00+00:00,SUBSTATION,C001,1.1382546041418915,1.198162741201991,0.06288723465144995,4.2427140338438824e-07,10999.99629963776,0.9999996636034327,0.27612526299824647,False,False
2026-01-01 06:30:00+00:00,SUBSTATION,C001,1.1944481896951613,1.2573138838896436,0.06599186448359451,4.6719648037810385e-07,10999.996116957522,0.9999996469961383,0.2897570713241251,False,False
2026-01-01 06:45:00+00:00,SUBSTATION,C001,1.4074227429557398,1.4814976241639366,0.07775845928316726,6.486554307770677e-07,10999.995424596611,0.9999995840542374,0.3414218344773084,False,False
2026-01-01 07:00:00+00:00,SUBSTATION,C001,1.3605951261253866,1.4322053959214596,0.0751712882609172,6.062095182542977e-07,10999.995576828935,0.9999995978935395,0.330062084237062,False,False
2026-01-01 07:15:00+00:00,SUBSTATION,C001,1.3437177207841207,1.414439706088548,0.07423883136933804,5.912634300333598e-07,10999.995631695845,0.9999996028814404,0.325967852619964,False,False
2026-01-01 07:30:00+00:00,SUBSTATION,C001,1.316735354590868,1.3860372153588085,0.07274808721765885,5.677562483138783e-07,10999.995719413066,0.9999996108557332,0.3194222933625573,False,False
2026-01-01 07:45:00+00:00,SUBSTATION,C001,1.3544319185120755,1.4257178089600795,0.07483077825377685,6.007299557297921e-07,10999.995596864963,0.9999995997149966,0.32856697293512155,False,False
2026-01-01 08:00:00+00:00,SUBSTATION,C001,1.412371985818889,1.4867073534935675,0.07803189915870067,6.532254832757263e-07,10999.995408507071,0.999999582591552,0.342622454252758,False,False
2026-01-01 08:15:00+00:00,SUBSTATION,C001,1.300796759515798,1.3692597468587349,0.07186749849449177,5.540944778197278e-07,10999.995771227988,0.9999996155661808,0.31555580449362436,False,False
2026-01-01 08:30:00+00:00,SUBSTATION,C001,1.21831452725055,1.2824363444742632,0.0673104517000705,4.860531642974838e-07,10999.996039370228,0.999999639942748,0.2955467239293564,False,False
2026-01-01 08:45:00+00:00,SUBSTATION,C001,1.116973521062133,1.1757616011180347,0.061711479718938436,4.0855514589794986e-07,10999.996368820626,0.9999996698927842,0.2709627583697536,False,False
2026-01-01 09:00:00+00:00,SUBSTATION,C001,1.0817523884062261,1.138686724638133,0.05976555336295267,3.831957244427123e-07,10999.996483321327,0.9999996803019389,0.2624185851396877,False,False
2026-01-01 09:15:00+00:00,SUBSTATION,C001,0.9482911055251416,0.9982011637106755,0.05239197368852329,2.944749003406982e-07,10999.996917191824,0.9999997197447112,0.230042672315329,False,False
2026-01-01 09:30:00+00:00,SUBSTATION,C001,0.8569356597526919,0.902037536581781,0.04734469223314892,2.404702530108628e-07,10999.997214180074,0.999999746743643,0.20788106945560952,False,False
2026-01-01 09:45:00+00:00,SUBSTATION,C001,0.7975117116289436,0.8394860122409933,0.04406158864984209,2.0827592320164198e-07,10999.997407361927,0.9999997643056298,0.19346561860273628,False,False
2026-01-01 10:00:00+00:00,SUBSTATION,C001,0.7406088512994206,0.7795882645257058,0.04091777221645359,1.796150508411453e-07,10999.997592347952,0.9999997811225412,0.17966174975242113,False,False
2026-01-01 10:15:00+00:00,SUBSTATION,C001,0.6787162143599955,0.7144381203789427,0.0374982764654648,1.508486327598127e-07,10999.997793555289,0.9999997994141172,0.1646474281846752,False,False
2026-01-01 10:30:00+00:00,SUBSTATION,C001,0.6122697613849882,0.6444944856684087,0.0338271877083532,1.22758211239321e-07,10999.998009566667,0.9999998190515151,0.1485284120732874,False,False
2026-01-01 10:45:00+00:00,SUBSTATION,C001,0.6104188243478781,0.6425461308925032,0.03372492560341266,1.2201711871420953e-07,10999.998015583895,0.9999998195985359,0.1480793996341499,False,False
2026-01-01 11:00:00+00:00,SUBSTATION,C001,0.5412617404889221,0.5697492005146548,0.029904077662519093,9.593555419155603e-08,10999.998240407287,0.9999998400370261,0.1313028209150661,False,False
2026-01-01 11:15:00+00:00,SUBSTATION,C001,0.5263464485499822,0.5540488932105077,0.029080025239936438,9.072110327424891e-08,10999.998288895546,0.9999998444450496,0.12768457162852775,False,False
2026-01-01 11:30:00+00:00,SUBSTATION,C001,0.4925643146753084,0.5184887522897984,0.027213601882391664,7.944943606890003e-08,10999.998398718191,0.9999998544289265,0.11948948015528171,False,False
2026-01-01 11:45:00+00:00,SUBSTATION,C001,0.5560669437964807,0.585333625048927,0.030722047817067045,1.0125560814411524e-07,10999.998192276917,0.9999998356615378,0.13489436417978592,False,False
2026-01-01 12:00:00+00:00,SUBSTATION,C001,0.5251445406290561,0.5527837269779539,0.029013621234033296,9.030725449176976e-08,10999.998292802838,0.999999844800258,0.12739300492670397,False,False
2026-01-01 12:15:00+00:00,SUBSTATION,C001,0.5265675909362856,0.5542816746697743,0.029092243097951883,9.07973515166969e-08,10999.998288176632,0.9999998443796938,0.12773821779815964,False,False
2026-01-01 12:30:00+00:00,SUBSTATION,C001,0.5427214564854032,0.5712857436688454,0.029984725262854856,9.645370460225572e-08,10999.998235661884,0.9999998396056258,0.13165692838975973,False,False
2026-01-01 12:45:00+00:00,SUBSTATION,C001,0.5878140818628725,0.6187516651188132,0.03247604003798873,1.1314748398018174e-07,10999.998089069857,0.9999998262790779,0.14259579303069994,False,False
2026-01-01 13:00:00+00:00,SUBSTATION,C001,0.47671214989055666,0.5018022630426913,0.026337788331605563,7.441789322582515e-08,10999.998450252138,0.9999998591138307,0.11564395811271462,False,False
2026-01-01 13:15:00+00:00,SUBSTATION,C001,0.5015307892605549,0.5279271465900579,0.027708989108752812,8.236830494658119e-08,10999.998369568997,0.9999998517789997,0.12166462633436069,False,False
2026-01-01 13:30:00+00:00,SUBSTATION,C001,0.5169238890482971,0.5441304095245233,0.02855943985574953,8.750203137090145e-08,10999.998319527429,0.9999998472297663,0.12539878538083593,False,False
2026-01-01 13:45:00+00:00,SUBSTATION,C001,0.5256587352684425,0.5533249844930974,0.029042029886039572,9.048418954944534e-08,10999.998291131238,0.9999998446482944,0.1275177416328119,False,False
2026-01-01 14:00:00+00:00,SUBSTATION,C001,0.5331606691531677,0.5612217570033344,0.029456502952813626,9.308530754291418e-08,10999.998266743134,0.999999842431194,0.12933760992886578,False,False
2026-01-01 14:15:00+00:00,SUBSTATION,C001,0.5588337360240738,0.5882460379200778,0.03087490984935343,1.0226573904430766e-07,10999.998183282327,0.9999998348438479,0.1355655507743542,False,False
2026-01-01 14:30:00+00:00,SUBSTATION,C001,0.587919446389845,0.6188625751472052,0.032481861304784,1.1318805054695549e-07,10999.998088727327,0.9999998262479388,0.14262135304830503,False,False
2026-01-01 14:45:00+00:00,SUBSTATION,C001,0.6451554613579826,0.6791110119557712,0.035644084142027604,1.362993187782727e-07,10999.997902658246,0.9999998093325678,0.15650604073464489,False,False
2026-01-01 15:00:00+00:00,SUBSTATION,C001,0.7136381569162318,0.751198059911823,0.0394276729186196,1.667712005099062e-07,10999.997680027229,0.9999997890933845,0.173119021919207,False,False
2026-01-01 15:15:00+00:00,SUBSTATION,C001,0.7545922535887943,0.7943076353566256,0.04169033882659299,1.864616892263589e-07,10999.997546889183,0.9999997769899257,0.18305393513934035,False,False
2026-01-01 15:30:00+00:00,SUBSTATION,C001,0.8006854579478585,0.8428267978398511,0.04423693441936985,2.0993691503283893e-07,10999.997397044366,0.9999997633676696,0.19423552678831377,False,False
2026-01-01 15:45:00+00:00,SUBSTATION,C001,0.8547999400148452,0.8997894105419423,0.047226696217305915,2.3927311044335007e-07,10999.997221123103,0.9999997473748276,0.20736297256221015,False,False
2026-01-01 16:00:00+00:00,SUBSTATION,C001,0.8860350914297936,0.9326685172945197,0.04895240177497091,2.5707910196965546e-07,10999.997119580466,0.9999997381436788,0.21494020033520456,False,False
2026-01-01 16:15:00+00:00,SUBSTATION,C001,1.035163631197332,1.089645927576139,0.057191579055223936,3.508996539669548e-07,10999.99663477714,0.9999996940706491,0.25111677903211166,False,False
2026-01-01 16:30:00+00:00,SUBSTATION,C001,1.068688251794704,1.1249350018891622,0.05904377510559453,3.739960363890843e-07,10999.996525791646,0.999999684162877,0.2592494012465805,False,False
2026-01-01 16:45:00+00:00,SUBSTATION,C001,1.0626227338590453,1.1185502461674162,0.05870866233880726,3.6976273056590457e-07,10999.996545510094,0.9999996859554631,0.2577779881469893,False,False
2026-01-01 17:00:00+00:00,SUBSTATION,C001,1.1347371723422195,1.1944601814128626,0.06269290066136413,4.2165328982905074e-07,10999.996311072611,0.9999996646429646,0.27527198133592884,False,False
2026-01-01 17:15:00+00:00,SUBSTATION,C001,1.1968944468701834,1.2598888914422983,0.06612701732938456,4.6911209811208425e-07,10999.996109004962,0.9999996462731784,0.29035050042457095,False,False
2026-01-01 17:30:00+00:00,SUBSTATION,C001,1.374034952702545,1.4463525817921528,0.0759138229491645,6.182448254631412e-07,10999.99553313728,0.9999995939215709,0.33332240546463693,False,False
2026-01-01 17:45:00+00:00,SUBSTATION,C001,1.4243605679213869,1.49932691360146,0.0786942542882776,6.64362045388963e-07,10999.99536953328,0.99999957904848,0.3455307230829323,False,False
2026-01-01 18:00:00+00:00,SUBSTATION,C001,1.4520462344146605,1.5284697204364848,0.0802238549583815,6.904398015022545e-07,10999.995279529696,0.999999570866336,0.35224689353716926,False,False
2026-01-01 18:15:00+00:00,SUBSTATION,C001,1.574296024334524,1.657153709825815,0.08697801276877466,8.115919423744061e-07,10999.994882106743,0.9999995347369767,0.3819030489089728,False,False
2026-01-01 18:30:00+00:00,SUBSTATION,C001,1.5406517170620382,1.6217386495389876,0.08511920416968678,7.772735223746227e-07,10999.994991481328,0.9999995446801208,0.3737413923163227,False,False
2026-01-01 18:45:00+00:00,SUBSTATION,C001,1.5470497350434318,1.6284734053088756,0.08547268717483872,7.837426495298074e-07,10999.994970681952,0.9999995427892683,0.3752934654565071,False,False
2026-01-01 19:00:00+00:00,SUBSTATION,C001,1.4997350843060768,1.5786685097958704,0.08285860809925738,7.365360898697774e-07,10999.99512449758,0.9999995567725073,0.36381556733865006,False,False
2026-01-01 19:15:00+00:00,SUBSTATION,C001,1.4657881028782085,1.5429348451349563,0.08098307710733824,7.035700016794972e-07,10999.995234856131,0.9999995668051028,0.35558048606539366,False,False
2026-01-01 19:30:00+00:00,SUBSTATION,C001,1.4807105863889234,1.5586427225146562,0.08180752685584436,7.17968337184933e-07,10999.995186344493,0.9999995623949539,0.35920047993055315,False,False
2026-01-01 19:45:00+00:00,SUBSTATION,C001,1.4829005485094156,1.560947945799385,0.08192851969984256,7.200936494574597e-07,10999.995179225127,0.9999995617477389,0.35973173529668717,False,False
2026-01-01 20:00:00+00:00,SUBSTATION,C001,1.3101531948637894,1.37910862617241,0.07238443059657962,5.62094181450624e-07,10999.995740811068,0.9999996128010061,0.3178255499106771,False,False
2026-01-01 20:15:00+00:00,SUBSTATION,C001,1.370703860210553,1.4428461686426874,0.07572978398773415,6.152508196138819e-07,10999.995543966359,0.9999995949060326,0.3325143272130087,False,False
2026-01-01 20:30:00+00:00,SUBSTATION,C001,1.3055725658461275,1.3742869114169762,0.07213135620457914,5.581706037399863e-07,10999.995755702277,0.9999996141547525,0.31671435089808636,False,False
2026-01-01 20:45:00+00:00,SUBSTATION,C001,1.225417236039633,1.289912880041719,0.06770286804756835,4.917370125154329e-07,10999.996016279967,0.9999996378436333,0.29726974558483565,False,False
2026-01-01 21:00:00+00:00,SUBSTATION,C001,1.1482104362249352,1.2086425644473002,0.06343728272160803,4.317257066587799e-07,10999.996267272254,0.999999660661114,0.2785404140042635,False,False
2026-01-01 21:15:00+00:00,SUBSTATION,C001,1.0436963512243702,1.098627738130916,0.05766300184991582,3.5670833680979936e-07,10999.996607038043,0.999999691548913,0.2531867021872502,False,False
2026-01-01 21:30:00+00:00,SUBSTATION,C001,1.0057873376845756,1.0587235133521848,0.05556857322102457,3.3126629986312916e-07,10999.9967302768,0.9999997027524363,0.24399048519362665,False,False
2026-01-01 21:45:00+00:00,SUBSTATION,C001,0.9320996295762091,0.9811575048170622,0.05149741359305022,2.845048013346797e-07,10999.99696982884,0.9999997245298946,0.22611483794640996,False,False
2026-01-01 22:00:00+00:00,SUBSTATION,C001,0.8699471816431977,0.9157338754138924,0.048063563588751815,2.478281872195069e-07,10999.9971718808,0.9999997428982544,0.21103748972480926,False,False
2026-01-01 22:15:00+00:00,SUBSTATION,C001,0.8220806708773558,0.865348074607743,0.04541899489250043,2.213063132109855e-07,10999.997327490473,0.9999997570445884,0.19942571778386406,False,False
2026-01-01 22:30:00+00:00,SUBSTATION,C001,0.7199806043508284,0.7578743203692931,0.03977808571610146,1.697487259553206e-07,10999.997659408507,0.9999997872189552,0.17465761439189093,False,False
2026-01-01 22:45:00+00:00,SUBSTATION,C001,0.6758582033174894,0.7114296877026204,0.037340374700418115,1.4958088835931083e-07,10999.997802846423,0.9999998002587657,0.16395411313205668,False,False
2026-01-01 23:00:00+00:00,SUBSTATION,C001,0.6617916609067959,0.696622800954522,0.03656321469588403,1.4341927079930338e-07,10999.997848575473,0.999999804415952,0.16054175906953402,False,False
2026-01-01 23:15:00+00:00,SUBSTATION,C001,0.6230200727976755,0.6558106029449216,0.03442112983160557,1.2710686511070203e-07,10999.997974618382,0.9999998158743983,0.15113629308280824,False,False
2026-01-01 23:30:00+00:00,SUBSTATION,C001,0.5786068317006912,0.6090598228428328,0.03196735024280866,1.0963066374029768e-07,10999.998119001792,0.9999998290001628,0.14036223793391242,False,False
2026-01-01 23:45:00+00:00,SUBSTATION,C001,0.5841922905618727,0.6149392532230239,0.03227594030759821,1.1175747270350886e-07,10999.998100843972,0.999999827349452,0.14171719515648595,False,False
2026-01-02 00:00:00+00:00,SUBSTATION,C001,0.4726557341811018,0.4975323517695809,0.026113676111337737,7.315681530753347e-08,10999.998463439177,0.9999998603126524,0.11465992620058557,False,False
2026-01-02 00:15:00+00:00,SUBSTATION,C001,0.48224728136804706,0.5076287172295233,0.026643597867349975,7.615606664897379e-08,10999.99843225793,0.9999998574779936,0.11698670658866225,False,False
2026-01-02 00:30:00+00:00,SUBSTATION,C001,0.487297592434039,0.5129448341410937,0.026922621642798943,7.775950022069371e-08,10999.998415839827,0.9999998559854388,0.11821184415124764,False,False
2026-01-02 00:45:00+00:00,SUBSTATION,C001,0.42345594844324635,0.4457431036244699,0.023395445533364267,5.871937239647099e-08,10999.998623383208,0.9999998748530189,0.10272471967746816,False,False
2026-01-02 01:00:00+00:00,SUBSTATION,C001,0.44854630580730226,0.4721540061129498,0.024781658411661068,6.588393008486797e-08,10999.998541816736,0.9999998674378852,0.10881130303119232,False,False
2026-01-02 01:15:00+00:00,SUBSTATION,C001,0.4366262088074687,0.4596065355868092,0.024123087003850508,6.242873447714821e-08,10999.998580567888,0.9999998709607171,0.1059196477661341,False,False
2026-01-02 01:30:00+00:00,SUBSTATION,C001,0.4523887770443845,0.4761987126782995,0.024993950450233587,6.701755414118474e-08,10999.998529325212,0.999999866302292,0.1097434348908323,False,False
2026-01-02 01:45:00+00:00,SUBSTATION,C001,0.42964810800657927,0.452261166322715,0.023737555101857603,6.044922490308851e-08,10999.99860325306,0.9999998730230054,0.10422685433322157,False,False
2026-01-02 02:00:00+00:00,SUBSTATION,C001,0.424123224818161,0.44644549980859055,0.02343231177208971,5.890457664912793e-08,10999.998621213952,0.9999998746558139,0.10288659195441338,False,False
2026-01-02 02:15:00+00:00,SUBSTATION,C001,0.4691872610866017,0.49388132745958074,0.025922047032410786,7.208706659776344e-08,10999.998474714868,0.9999998613377153,0.11381852126188714,False,False
2026-01-02 02:30:00+00:00,SUBSTATION,C001,0.45526506367366476,0.47922638281438396,0.025152861920059565,6.787245812592081e-08,10999.998519974666,0.9999998654522424,0.1104411833550848,False,False
2026-01-02 02:45:00+00:00,SUBSTATION,C001,0.4810715787530767,0.5063911355295545,0.026578641673929867,7.578518744983899e-08,10999.998436080032,0.9999998578254574,0.11670149694172993,False,False
2026-01-02 03:00:00+00:00,SUBSTATION,C001,0.4507600097645686,0.47448422080480906,0.024903962964353304,6.653584679626963e-08,10999.998534620187,0.9999998667836533,0.10934831784771594,False,False
2026-01-02 03:15:00+00:00,SUBSTATION,C001,0.47504027628166634,0.5000423960859646,0.026245419271496102,7.38968276719845e-08,10999.998455687248,0.9999998596079316,0.11523838405373445,False,False
2026-01-02 03:30:00+00:00,SUBSTATION,C001,0.5064004109293915,0.5330530641362016,0.027978030006490073,8.397558309136663e-08,10999.998353738301,0.9999998503398456,0.12284593107858627,False,False
2026-01-02 03:45:00+00:00,SUBSTATION,C001,0.5216613261077636,0.5491171853765933,0.028821177708529613,8.911323532187279e-08,10999.998304126453,0.9999998458296776,0.12654802391606593,False,False
2026-01-02 04:00:00+00:00,SUBSTATION,C001,0.5641365033498476,0.5938278982629974,0.03116788153767739,1.0421574414656902e-07,10999.998166043513,0.9999998332766831,0.13685193083125863,False,False
2026-01-02 04:15:00+00:00,SUBSTATION,C001,0.6496366338965733,0.6838280356806036,0.0358916636799645,1.381993320496584e-07,10999.997888090362,0.9999998080082148,0.15759311294261696,False,False
2026-01-02 04:30:00+00:00,SUBSTATION,C001,0.6122016429862573,0.6444227820907973,0.033823424246549945,1.2273089769831835e-07,10999.998009788113,0.9999998190716466,0.14851188746561514,False,False
2026-01-02 04:45:00+00:00,SUBSTATION,C001,0.6712653266257321,0.7065950806586654,0.03708662363875871,1.4755480580557262e-07,10999.997817777446,0.9999998016161314,0.16283994299840188,False,False
2026-01-02 05:00:00+00:00,SUBSTATION,C001,0.6709068174667527,0.7062177025965819,0.037066816427328696,1.4739723585254545e-07,10999.997818942928,0.9999998017220844,0.16275297349663115,False,False
2026-01-02 05:15:00+00:00,SUBSTATION,C001,0.7338331504636257,0.7724559478564482,0.04054342267564072,1.7634355143558698e-07,10999.99761437514,0.9999997831250127,0.1780180558297493,False,False
2026-01-02 05:30:00+00:00,SUBSTATION,C001,0.8714877087708173,0.9173554829166498,0.04814867590950063,2.4870668672439423e-07,10999.997166872685,0.9999997424429713,0.21141120089340198,False,False
2026-01-02 05:45:00+00:00,SUBSTATION,C001,0.9065824815316311,0.9542973489806644,0.05008762102917571,2.691408220372702e-07,10999.99705278277,0.9999997320711609,0.2199247209118419,False,False
2026-01-02 06:00:00+00:00,SUBSTATION,C001,1.002127741482056,1.054871306823217,0.05536638481407241,3.2886003494852085e-07,10999.996742173815,0.9999997038339832,0.24310271635859534,False,False
2026-01-02 06:15:00+00:00,SUBSTATION,C001,1.1044742100520117,1.1626044316336965,0.06102090741497878,3.994625664866624e-07,10999.99640945475,0.9999996735867955,0.2679305935733998,False,False
2026-01-02 06:30:00+00:00,SUBSTATION,C001,1.1844776085481719,1.2468185353138652,0.0654410015449159,4.5942924801387684e-07,10999.996149370974,0.9999996499428159,0.28733834239349765,False,False
2026-01-02 06:45:00+00:00,SUBSTATION,C001,1.1957205769388908,1.258653238883043,0.06606216238959264,4.6819237365989816e-07,10999.996112821107,0.9999996466201007,0.29006573536205815,False,False
2026-01-02 07:00:00+00:00,SUBSTATION,C001,1.2887935462782438,1.3566247855560463,0.07120433501182742,5.439157497698446e-07,10999.995810249344,0.9999996191135767,0.3126439863468027,False,False
2026-01-02 07:15:00+00:00,SUBSTATION,C001,1.4084857920366989,1.4826166231965252,0.07781719150068434,6.496356806388522e-07,10999.995421140735,0.9999995837400668,0.34167971589152957,False,False
2026-01-02 07:30:00+00:00,SUBSTATION,C001,1.298663443608367,1.3670141511667022,0.07174963528746575,5.522785303815131e-07,10999.995778163206,0.999999616196655,0.31503829073716405,False,False
2026-01-02 07:45:00+00:00,SUBSTATION,C001,1.3225581123759822,1.3921664340799813,0.07306978777025806,5.727887199603307e-07,10999.995700483809,0.9999996091348917,0.320834816113565,False,False
2026-01-02 08:00:00+00:00,SUBSTATION,C001,1.3864892554328132,1.4594623741398034,0.07660190859834053,6.295032055694656e-07,10999.995492649476,0.9999995902408614,0.3363436518574399,False,False
2026-01-02 08:15:00+00:00,SUBSTATION,C001,1.3154893347503773,1.3847256155267131,0.07267924607982892,5.666822271353643e-07,10999.995723463762,0.9999996112239784,0.31912002570213704,False,False
2026-01-02 08:30:00+00:00,SUBSTATION,C001,1.1830653607242614,1.2453319586571172,0.06536297650555732,4.583343498856126e-07,10999.996153962064,0.9999996503601876,0.2869957500592545,False,False
2026-01-02 08:45:00+00:00,SUBSTATION,C001,1.0830012387718184,1.1400013039703352,0.059834550883981576,3.840810108794491e-07,10999.996479261428,0.9999996799328571,0.2627215394474408,False,False
2026-01-02 09:00:00+00:00,SUBSTATION,C001,0.9929165450279676,1.0451753105557553,0.054857476990883274,3.2284229363207124e-07,10999.996772118577,0.9999997065562343,0.24086820394444952,False,False
2026-01-02 09:15:00+00:00,SUBSTATION,C001,0.945520713920951,0.9952849620220537,0.05223891279489265,2.9275682219198457e-07,10999.996926198115,0.999999720563465,0.22937061256039218,False,False
2026-01-02 09:30:00+00:00,SUBSTATION,C001,0.9189738089552187,0.9673408515318093,0.05077222736636471,2.7654843001646393e-07,10999.99701249969,0.9999997284090628,0.22293069034195456,False,False
2026-01-02 09:45:00+00:00,SUBSTATION,C001,0.7674883993450817,0.8078825256264018,0.04240283578581799,1.928894917818081e-07,10999.997504964986,0.9999997731786351,0.18618236670962432,False,False
2026-01-02 10:00:00+00:00,SUBSTATION,C001,0.7111948034610543,0.748626108906373,0.039292680499952416,1.6563117340067745e-07,10999.997687970348,0.9999997898154862,0.17252629722215454,False,False
2026-01-02 10:15:00+00:00,SUBSTATION,C001,0.6721617967676498,0.7075387334396314,0.037136152564859824,1.4794918579494802e-07,10999.997814863103,0.9999998013511913,0.16305741460168496,False,False
2026-01-02 10:30:00+00:00,SUBSTATION,C001,0.5226772807282227,0.5501866112928661,0.028877308012224018,8.946067592656494e-08,10999.998300823676,0.9999998455294251,0.12679448084736036,False,False
2026-01-02 10:45:00+00:00,SUBSTATION,C001,0.5808416909819472,0.6114123062967866,0.03209082360239088,1.1047919253298945e-07,10999.998111736466,0.9999998283396787,0.14090438474760014,False,False
2026-01-02 11:00:00+00:00,SUBSTATION,C001,0.5141379019249233,0.5411977914999192,0.028405517327937207,8.656137992555526e-08,10999.998328584421,0.9999998480531291,0.12472294236262886,False,False
2026-01-02 11:15:00+00:00,SUBSTATION,C001,0.5535308099364199,0.5826640104593894,0.0305819293896214,1.0033409258897513e-07,10999.998200521657,0.9999998364110597,0.1342791322039522,False,False
2026-01-02 11:30:00+00:00,SUBSTATION,C001,0.5474403778270939,0.5762530292916778,0.03024544014389886,9.813831175816354e-08,10999.998220321098,0.9999998382110089,0.13280167526080333,False,False
2026-01-02 11:45:00+00:00,SUBSTATION,C001,0.5392711453536827,0.5676538372144029,0.0297940996111145,9.523120850921879e-08,10999.998246878531,0.999999840625321,0.13081992929904196,False,False
