M_TIMESTAMP,consumer_id,consumption_kw,pv_generation_kw,ev_charging_kw,net_load_kw
2026-01-01 11:45:00+00:00,C001,0.5560669437964807,0.0,0.0,0.5560669437964807
2026-01-01 12:00:00+00:00,C001,0.5251445406290561,0.0,0.0,0.5251445406290561
2026-01-01 12:15:00+00:00,C001,0.5265675909362856,0.0,0.0,0.5265675909362856
2026-01-01 12:30:00+00:00,C001,0.5427214564854032,0.0,0.0,0.5427214564854032
2026-01-01 12:45:00+00:00,C001,0.5878140818628725,0.0,0.0,0.5878140818628725
2026-01-01 13:00:00+00:00,C001,0.47671214989055666,0.0,0.0,0.47671214989055666
2026-01-01 13:15:00+00:00,C001,0.5015307892605549,0.0,0.0,0.5015307892605549
2026-01-01 13:30:00+00:00,C001,0.5169238890482971,0.0,0.0,0.5169238890482971
2026-01-01 13:45:00+00:00,C001,0.5256587352684425,0.0,0.0,0.5256587352684425
2026-01-01 14:00:00+00:00,C001,0.5331606691531677,0.0,0.0,0.5331606691531677
2026-01-01 14:15:00+00:00,C001,0.5588337360240738,0.0,0.0,0.5588337360240738
2026-01-01 14:30:00+00:00,C001,0.587919446389845,0.0,0.0,0.587919446389845
2026-01-01 14:45:00+00:00,C001,0.6451554613579826,0.0,0.0,0.6451554613579826
2026-01-01 15:00:00+00:00,C001,0.7136381569162318,0.0,0.0,0.7136381569162318
2026-01-01 15:15:00+00:00,C001,0.7545922535887943,0.0,0.0,0.7545922535887943
2026-01-01 15:30:00+00:00,C001,0.8006854579478585,0.0,0.0,0.8006854579478585
2026-01-01 15:45:00+00:00,C001,0.8547999400148452,0.0,0.0,0.8547999400148452
2026-01-01 16:00:00+00:00,C001,0.8860350914297936,0.0,0.0,0.8860350914297936
2026-01-01 16:15:00+00:00,C001,1.035163631197332,0.0,0.0,1.035163631197332
2026-01-01 16:30:00+00:00,C001,1.068688251794704,0.0,0.0,1.068688251794704
2026-01-01 16:45:00+00:00,C001,1.0626227338590453,0.0,0.0,1.0626227338590453
2026-01-01 17:00:00+00:00,C001,1.1347371723422195,0.0,0.0,1.1347371723422195
2026-01-01 17:15:00+00:00,C001,1.1968944468701834,0.0,0.0,1.1968944468701834
2026-01-01 17:30:00+00:00,C001,1.374034952702545,0.0,0.0,1.374034952702545
2026-01-01 17:45:00+00:00,C001,1.4243605679213869,0.0,0.0,1.4243605679213869
2026-01-01 18:00:00+00:00,C001,1.4520462344146605,0.0,0.0,1.4520462344146605
2026-01-01 18:15:00+00:00,C001,1.574296024334524,0.0,0.0,1.574296024334524
2026-01-01 18:30:00+00:00,C001,1.5406517170620382,0.0,0.0,1.5406517170620382
2026-01-01 18:45:00+00:00,C001,1.5470497350434318,0.0,0.0,1.5470497350434318
2026-01-01 19:00:00+00:00,C001,1.4997350843060768,0.0,0.0,1.4997350843060768
2026-01-01 19:15:00+00:00,C001,1.4657881028782085,0.0,0.0,1.4657881028782085
2026-01-01 19:30:00+00:00,C001,1.4807105863889234,0.0,0.0,1.4807105863889234
2026-01-01 19:45:00+00:00,C001,1.4829005485094156,0.0,0.0,1.4829005485094156
2026-01-01 20:00:00+00:00,C001,1.3101531948637894,0.0,0.0,1.3101531948637894
2026-01-01 20:15:00+00:00,C001,1.370703860210553,0.0,0.0,1.370703860210553
2026-01-01 20:30:00+00:00,C001,1.3055725658461275,0.0,0.0,1.3055725658461275
2026-01-01 20:45:00+00:00,C001,1.225417236039633,0.0,0.0,1.225417236039633
2026-01-01 21:00:00+00:00,C001,1.1482104362249352,0.0,0.0,1.1482104362249352
2026-01-01 21:15:00+00:00,C001,1.0436963512243702,0.0,0.0,1.0436963512243702
2026-01-01 21:30:00+00:00,C001,1.0057873376845756,0.0,0.0,1.0057873376845756
2026-01-01 21:45:00+00:00,C001,0.9320996295762091,0.0,0.0,0.9320996295762091
2026-01-01 22:00:00+00:00,C001,0.8699471816431977,0.0,0.0,0.8699471816431977
2026-01-01 22:15:00+00:00,C001,0.8220806708773558,0.0,0.0,0.8220806708773558
2026-01-01 22:30:00+00:00,C001,0.7199806043508284,0.0,0.0,0.7199806043508284
2026-01-01 22:45:00+00:00,C001,0.6758582033174894,0.0,0.0,0.6758582033174894
2026-01-01 23:00:00+00:00,C001,0.6617916609067959,0.0,0.0,0.6617916609067959
2026-01-01 23:15:00+00:00,C001,0.6230200727976755,0.0,0.0,0.6230200727976755
2026-01-01 23:30:00+00:00,C001,0.5786068317006912,0.0,0.0,0.5786068317006912
2026-01-01 23:45:00+00:00,C001,0.5841922905618727,0.0,0.0,0.5841922905618727
2026-01-02 00:00:00+00:00,C001,0.4726557341811018,0.0,0.0,0.4726557341811018
2026-01-02 00:15:00+00:00,C001,0.48224728136804706,0.0,0.0,0.48224728136804706
2026-01-02 00:30:00+00:00,C001,0.487297592434039,0.0,0.0,0.487297592434039
2026-01-02 00:45:00+00:00,C001,0.42345594844324635,0.0,0.0,0.42345594844324635
2026-01-02 01:00:00+00:00,C001,0.44854630580730226,0.0,0.0,0.44854630580730226
2026-01-02 01:15:00+00:00,C001,0.4366262088074687,0.0,0.0,0.4366262088074687
2026-01-02 01:30:00+00:00,C001,0.4523887770443845,0.0,0.0,0.4523887770443845
2026-01-02 01:45:00+00:00,C001,0.42964810800657927,0.0,0.0,0.42964810800657927
2026-01-02 02:00:00+00:00,C001,0.424123224818161,0.0,0.0,0.424123224818161
2026-01-02 02:15:00+00:00,C001,0.4691872610866017,0.0,0.0,0.4691872610866017
2026-01-02 02:30:00+00:00,C001,0.45526506367366476,0.0,0.0,0.45526506367366476
2026-01-02 02:45:00+00:00,C001,0.4810715787530767,0.0,0.0,0.4810715787530767
2026-01-02 03:00:00+00:00,C001,0.4507600097645686,0.0,0.0,0.4507600097645686
2026-01-02 03:15:00+00:00,C001,0.47504027628166634,0.0,0.0,0.47504027628166634
2026-01-02 03:30:00+00:00,C001,0.5064004109293915,0.0,0.0,0.5064004109293915
2026-01-02 03:45:00+00:00,C001,0.5216613261077636,0.0,0.0,0.5216613261077636
2026-01-02 04:00:00+00:00,C001,0.5641365033498476,0.0,0.0,0.5641365033498476
2026-01-02 04:15:00+00:00,C001,0.6496366338965733,0.0,0.0,0.6496366338965733
2026-01-02 04:30:00+00:00,C001,0.6122016429862573,0.0,0.0,0.6122016429862573
2026-01-02 04:45:00+00:00,C001,0.6712653266257321,0.0,0.0,0.6712653266257321
2026-01-02 05:00:00+00:00,C001,0.6709068174667527,0.0,0.0,0.6709068174667527
2026-01-02 05:15:00+00:00,C001,0.7338331504636257,0.0,0.0,0.7338331504636257
2026-01-02 05:30:00+00:00,C001,0.8714877087708173,0.0,0.0,0.8714877087708173
2026-01-02 05:45:00+00:00,C001,0.9065824815316311,0.0,0.0,0.9065824815316311
2026-01-02 06:00:00+00:00,C001,1.002127741482056,0.0,0.0,1.002127741482056
2026-01-02 06:15:00+00:00,C001,1.1044742100520117,0.0,0.0,1.1044742100520117
2026-01-02 06:30:00+00:00,C001,1.1844776085481719,0.0,0.0,1.1844776085481719
2026-01-02 06:45:00+00:00,C001,1.1957205769388908,0.0,0.0,1.1957205769388908
2026-01-02 07:00:00+00:00,C001,1.2887935462782438,0.0,0.0,1.2887935462782438
2026-01-02 07:15:00+00:00,C001,1.4084857920366989,0.0,0.0,1.4084857920366989
2026-01-02 07:30:00+00:00,C001,1.298663443608367,0.0,0.0,1.298663443608367
2026-01-02 07:45:00+00:00,C001,1.3225581123759822,0.0,0.0,1.3225581123759822
2026-01-02 08:00:00+00:00,C001,1.3864892554328132,0.0,0.0,1.3864892554328132
2026-01-02 08:15:00+00:00,C001,1.3154893347503773,0.0,0.0,1.3154893347503773
2026-01-02 08:30:00+00:00,C001,1.1830653607242614,0.0,0.0,1.1830653607242614
2026-01-02 08:45:00+00:00,C001,1.0830012387718184,0.0,0.0,1.0830012387718184
2026-01-02 09:00:00+00:00,C001,0.9929165450279676,0.0,0.0,0.9929165450279676
2026-01-02 09:15:00+00:00,C001,0.945520713920951,0.0,0.0,0.945520713920951
2026-01-02 09:30:00+00:00,C001,0.9189738089552187,0.0,0.0,0.9189738089552187
2026-01-02 09:45:00+00:00,C001,0.7674883993450817,0.0,0.0,0.7674883993450817
2026-01-02 10:00:00+00:00,C001,0.7111948034610543,0.0,0.0,0.7111948034610543
2026-01-02 10:15:00+00:00,C001,0.6721617967676498,0.0,0.0,0.6721617967676498
2026-01-02 10:30:00+00:00,C001,0.5226772807282227,0.0,0.0,0.5226772807282227
2026-01-02 10:45:00+00:00,C001,0.5808416909819472,0.0,0.0,0.5808416909819472
2026-01-02 11:00:00+00:00,C001,0.5141379019249233,0.0,0.0,0.5141379019249233
2026-01-02 11:15:00+00:00,C001,0.5535308099364199,0.0,0.0,0.5535308099364199
2026-01-02 11:30:00+00:00,C001,0.5474403778270939,0.0,0.0,0.5474403778270939
2026-01-02 11:45:00+00:00,C001,0.5392711453536827,0.0,0.0,0.5392711453536827
2026-01-02 12:00:00+00:00,C001,0.5272354990604263,0.0,0.0,0.5272354990604263
2026-01-02 12:15:00+00:00,C001,0.43212943759506117,0.0,0.0,0.43212943759506117
2026-01-02 12:30:00+00:00,C001,0.48090320594224967,0.0,0.0,0.48090320594224967
2026-01-02 12:45:00+00:00,C001,0.5055759594980154,0.0,0.0,0.5055759594980154
2026-01-02 13:00:00+00:00,C001,0.4876952934570668,0.0,0.0,0.4876952934570668
2026-01-02 13:15:00+00:00,C001,0.5235850983172275,0.0,0.0,0.5235850983172275
2026-01-02 13:30:00+00:00,C001,0.5461030142810006,0.0,0.0,0.5461030142810006
2026-01-02 13:45:00+00:00,C001,0.5637302169311275,0.0,0.0,0.5637302169311275
2026-01-02 14:00:00+00:00,C001,0.5644547882209631,0.0,0.0,0.5644547882209631
2026-01-02 14:15:00+00:00,C001,0.5250636169730714,0.0,0.0,0.5250636169730714
2026-01-02 14:30:00+00:00,C001,0.5896381866719269,0.0,0.0,0.5896381866719269
2026-01-02 14:45:00+00:00,C001,0.6254456622335314,0.0,0.0,0.6254456622335314
2026-01-02 15:00:00+00:00,C001,0.6414928917809053,0.0,0.0,0.6414928917809053
2026-01-02 15:15:00+00:00,C001,0.7260471928505988,0.0,0.0,0.7260471928505988
2026-01-02 15:30:00+00:00,C001,0.8097798964190434,0.0,0.0,0.8097798964190434
2026-01-02 15:45:00+00:00,C001,0.8573671703795166,0.0,0.0,0.8573671703795166
2026-01-02 16:00:00+00:00,C001,0.8164037628554359,0.0,0.0,0.8164037628554359
2026-01-02 16:15:00+00:00,C001,0.934906368017362,0.0,0.0,0.934906368017362
2026-01-02 16:30:00+00:00,C001,1.051065531435908,0.0,0.0,1.051065531435908
2026-01-02 16:45:00+00:00,C001,1.10504191891065,0.0,0.0,1.10504191891065
2026-01-02 17:00:00+00:00,C001,1.0762719205500004,0.0,0.0,1.0762719205500004
2026-01-02 17:15:00+00:00,C001,1.3286146780653876,0.0,0.0,1.3286146780653876
2026-01-02 17:30:00+00:00,C001,1.2868995814044044,0.0,0.0,1.2868995814044044
2026-01-02 17:45:00+00:00,C001,1.4136061532781623,0.0,0.0,1.4136061532781623
2026-01-02 18:00:00+00:00,C001,1.4425760961132925,0.0,0.0,1.4425760961132925
2026-01-02 18:15:00+00:00,C001,1.4891443808057194,0.0,0.0,1.4891443808057194
2026-01-02 18:30:00+00:00,C001,1.534929029459139,0.0,0.0,1.534929029459139
2026-01-02 18:45:00+00:00,C001,1.53060082599553,0.0,0.0,1.53060082599553
2026-01-02 19:00:00+00:00,C001,1.6503710580689277,0.0,0.0,1.6503710580689277
2026-01-02 19:15:00+00:00,C001,1.597348549698449,0.0,0.0,1.597348549698449
2026-01-02 19:30:00+00:00,C001,1.438415143594577,0.0,0.0,1.438415143594577
2026-01-02 19:45:00+00:00,C001,1.4599988898723053,0.0,0.0,1.4599988898723053
2026-01-02 20:00:00+00:00,C001,1.3994047447845877,0.0,0.0,1.3994047447845877
2026-01-02 20:15:00+00:00,C001,1.3921048920302677,0.0,0.0,1.3921048920302677
2026-01-02 20:30:00+00:00,C001,1.261852120157306,0.0,0.0,1.261852120157306
2026-01-02 20:45:00+00:00,C001,1.2496304352616967,0.0,0.0,1.2496304352616967
2026-01-02 21:00:00+00:00,C001,1.1380416023784294,0.0,0.0,1.1380416023784294
2026-01-02 21:15:00+00:00,C001,1.1527643070307527,0.0,0.0,1.1527643070307527
2026-01-02 21:30:00+00:00,C001,0.9729653335905142,0.0,0.0,0.9729653335905142
2026-01-02 21:45:00+00:00,C001,0.879938942415857,0.0,0.0,0.879938942415857
2026-01-02 22:00:00+00:00,C001,0.8343458387623115,0.0,0.0,0.8343458387623115
2026-01-02 22:15:00+00:00,C001,0.7472177702685876,0.0,0.0,0.7472177702685876
2026-01-02 22:30:00+00:00,C001,0.702632682630953,0.0,0.0,0.702632682630953
2026-01-02 22:45:00+00:00,C001,0.6171735760822031,0.0,0.0,0.6171735760822031
2026-01-02 23:00:00+00:00,C001,0.643027277407933,0.0,0.0,0.643027277407933
2026-01-02 23:15:00+00:00,C001,0.5875691779303626,0.0,0.0,0.5875691779303626
2026-01-02 23:30:00+00:00,C001,0.5296979677129279,0.0,0.0,0.5296979677129279
2026-01-02 23:45:00+00:00,C001,0.5992630432620009,0.0,0.0,0.5992630432620009
2026-01-03 00:00:00+00:00,C001,0.4747802013965071,0.0,0.0,0.4747802013965071
2026-01-03 00:15:00+00:00,C001,0.4980860227000229,0.0,0.0,0.4980860227000229
2026-01-03 00:30:00+00:00,C001,0.4971113784502933,0.0,0.0,0.4971113784502933
2026-01-03 00:45:00+00:00,C001,0.5158530040188287,0.0,0.0,0.5158530040188287
2026-01-03 01:00:00+00:00,C001,0.4878741233183965,0.0,0.0,0.4878741233183965
2026-01-03 01:15:00+00:00,C001,0.5352637077733349,0.0,0.0,0.5352637077733349
2026-01-03 01:30:00+00:00,C001,0.4962058873905033,0.0,0.0,0.4962058873905033
2026-01-03 01:45:00+00:00,C001,0.5154624998308376,0.0,0.0,0.5154624998308376
2026-01-03 02:00:00+00:00,C001,0.5111483616592388,0.0,0.0,0.5111483616592388
2026-01-03 02:15:00+00:00,C001,0.48564398191062286,0.0,0.0,0.48564398191062286
2026-01-03 02:30:00+00:00,C001,0.5254921633769322,0.0,0.0,0.5254921633769322
2026-01-03 02:45:00+00:00,C001,0.5812556380048746,0.0,0.0,0.5812556380048746
2026-01-03 03:00:00+00:00,C001,0.5419365552060527,0.0,0.0,0.5419365552060527
2026-01-03 03:15:00+00:00,C001,0.5521122576635388,0.0,0.0,0.5521122576635388
2026-01-03 03:30:00+00:00,C001,0.5990168775927172,0.0,0.0,0.5990168775927172
2026-01-03 03:45:00+00:00,C001,0.6174370175970134,0.0,0.0,0.6174370175970134
2026-01-03 04:00:00+00:00,C001,0.6036151088522282,0.0,0.0,0.6036151088522282
2026-01-03 04:15:00+00:00,C001,0.556622321220256,0.0,0.0,0.556622321220256
2026-01-03 04:30:00+00:00,C001,0.6681369773631795,0.0,0.0,0.6681369773631795
2026-01-03 04:45:00+00:00,C001,0.6653918584783004,0.0,0.0,0.6653918584783004
2026-01-03 05:00:00+00:00,C001,0.8196848074752207,0.0,0.0,0.8196848074752207
2026-01-03 05:15:00+00:00,C001,0.8619728033845881,0.0,0.0,0.8619728033845881
2026-01-03 05:30:00+00:00,C001,0.9717484780103519,0.0,0.0,0.9717484780103519
2026-01-03 05:45:00+00:00,C001,0.9752142193643313,0.0,0.0,0.9752142193643313
2026-01-03 06:00:00+00:00,C001,1.0518221474323277,0.0,0.0,1.0518221474323277
2026-01-03 06:15:00+00:00,C001,1.2021861763871373,0.0,0.0,1.2021861763871373
2026-01-03 06:30:00+00:00,C001,1.3151015883070665,0.0,0.0,1.3151015883070665
2026-01-03 06:45:00+00:00,C001,1.3866269611388735,0.0,0.0,1.3866269611388735
2026-01-03 07:00:00+00:00,C001,1.4665983977662527,0.0,0.0,1.4665983977662527
2026-01-03 07:15:00+00:00,C001,1.6349040603795435,0.0,0.0,1.6349040603795435
2026-01-03 07:30:00+00:00,C001,1.5513353124793816,0.0,0.0,1.5513353124793816
2026-01-03 07:45:00+00:00,C001,1.5856526261920612,0.0,0.0,1.5856526261920612
2026-01-03 08:00:00+00:00,C001,1.503645841174548,0.0,0.0,1.503645841174548
2026-01-03 08:15:00+00:00,C001,1.4693236136337922,0.0,0.0,1.4693236136337922
2026-01-03 08:30:00+00:00,C001,1.256530921555065,0.0,0.0,1.256530921555065
2026-01-03 08:45:00+00:00,C001,1.1070977111744364,0.0,0.0,1.1070977111744364
2026-01-03 09:00:00+00:00,C001,1.1479193229545832,0.0,0.0,1.1479193229545832
2026-01-03 09:15:00+00:00,C001,1.0767275752619494,0.0,0.0,1.0767275752619494
2026-01-03 09:30:00+00:00,C001,0.9416681860414559,0.0,0.0,0.9416681860414559
2026-01-03 09:45:00+00:00,C001,0.8699509412927341,0.0,0.0,0.8699509412927341
2026-01-03 10:00:00+00:00,C001,0.7678075100937798,0.0,0.0,0.7678075100937798
2026-01-03 10:15:00+00:00,C001,0.7606916850010201,0.0,0.0,0.7606916850010201
2026-01-03 10:30:00+00:00,C001,0.7133711815539403,0.0,0.0,0.7133711815539403
2026-01-03 10:45:00+00:00,C001,0.6698419109983698,0.0,0.0,0.6698419109983698
2026-01-03 11:00:00+00:00,C001,0.6555978300312272,0.0,0.0,0.6555978300312272
2026-01-03 11:15:00+00:00,C001,0.5912298624514288,0.0,0.0,0.5912298624514288
2026-01-03 11:30:00+00:00,C001,0.5920653876997631,0.0,0.0,0.5920653876997631
2026-01-03 11:45:00+00:00,C001,0.5339623575193909,0.0,0.0,0.5339623575193909
2026-01-03 12:00:00+00:00,C001,0.5006667665579091,0.0,0.0,0.5006667665579091
2026-01-03 12:15:00+00:00,C001,0.558882234595423,0.0,0.0,0.558882234595423
2026-01-03 12:30:00+00:00,C001,0.5808724397275831,0.0,0.0,0.5808724397275831
2026-01-03 12:45:00+00:00,C001,0.6063720434966947,0.0,0.0,0.6063720434966947
2026-01-03 13:00:00+00:00,C001,0.5830664490156192,0.0,0.0,0.5830664490156192
2026-01-03 13:15:00+00:00,C001,0.628137483207163,0.0,0.0,0.628137483207163
2026-01-03 13:30:00+00:00,C001,0.5605516857908365,0.0,0.0,0.5605516857908365
2026-01-03 13:45:00+00:00,C001,0.5610652663293753,0.0,0.0,0.5610652663293753
2026-01-03 14:00:00+00:00,C001,0.5920031045903883,0.0,0.0,0.5920031045903883
2026-01-03 14:15:00+00:00,C001,0.7296658906841762,0.0,0.0,0.7296658906841762
2026-01-03 14:30:00+00:00,C001,0.7192589002769242,0.0,0.0,0.7192589002769242
2026-01-03 14:45:00+00:00,C001,0.7361344668362381,0.0,0.0,0.7361344668362381
2026-01-03 15:00:00+00:00,C001,0.7134887222952992,0.0,0.0,0.7134887222952992
2026-01-03 15:15:00+00:00,C001,0.793560831885814,0.0,0.0,0.793560831885814
2026-01-03 15:30:00+00:00,C001,0.8903549425438754,0.0,0.0,0.8903549425438754
2026-01-03 15:45:00+00:00,C001,0.8766684276242183,0.0,0.0,0.8766684276242183
2026-01-03 16:00:00+00:00,C001,0.9805145672087915,0.0,0.0,0.9805145672087915
2026-01-03 16:15:00+00:00,C001,1.0781917128730139,0.0,0.0,1.0781917128730139
2026-01-03 16:30:00+00:00,C001,1.2210083054709653,0.0,0.0,1.2210083054709653
2026-01-03 16:45:00+00:00,C001,1.2554532224684283,0.0,0.0,1.2554532224684283
2026-01-03 17:00:00+00:00,C001,1.2091524292308804,0.0,0.0,1.2091524292308804
2026-01-03 17:15:00+00:00,C001,1.4265193807443297,0.0,0.0,1.4265193807443297
2026-01-03 17:30:00+00:00,C001,1.4240071541623298,0.0,0.0,1.4240071541623298
2026-01-03 17:45:00+00:00,C001,1.5551453193268059,0.0,0.0,1.5551453193268059
2026-01-03 18:00:00+00:00,C001,1.569589908264207,0.0,0.0,1.569589908264207
2026-01-03 18:15:00+00:00,C001,1.5845829199482355,0.0,0.0,1.5845829199482355
2026-01-03 18:30:00+00:00,C001,1.7103807636349104,0.0,0.0,1.7103807636349104
2026-01-03 18:45:00+00:00,C001,1.585751135729749,0.0,0.0,1.585751135729749
2026-01-03 19:00:00+00:00,C001,1.6604561203033716,0.0,0.0,1.6604561203033716
2026-01-03 19:15:00+00:00,C001,1.722346171164401,0.0,0.0,1.722346171164401
2026-01-03 19:30:00+00:00,C001,1.6473954183937465,0.0,0.0,1.6473954183937465
2026-01-03 19:45:00+00:00,C001,1.515014792293643,0.0,0.0,1.515014792293643
2026-01-03 20:00:00+00:00,C001,1.6055358188210458,0.0,0.0,1.6055358188210458
2026-01-03 20:15:00+00:00,C001,1.4879430759858387,0.0,0.0,1.4879430759858387
2026-01-03 20:30:00+00:00,C001,1.3791948103532747,0.0,0.0,1.3791948103532747
2026-01-03 20:45:00+00:00,C001,1.2516297056784726,0.0,0.0,1.2516297056784726
2026-01-03 21:00:00+00:00,C001,1.3290788266785567,0.0,0.0,1.3290788266785567
2026-01-03 21:15:00+00:00,C001,1.1516616140458167,0.0,0.0,1.1516616140458167
2026-01-03 21:30:00+00:00,C001,1.0930719603422738,0.0,0.0,1.0930719603422738
2026-01-03 21:45:00+00:00,C001,0.9938819770323823,0.0,0.0,0.9938819770323823
2026-01-03 22:00:00+00:00,C001,0.9078832727939424,0.0,0.0,0.9078832727939424
2026-01-03 22:15:00+00:00,C001,0.9064899128185386,0.0,0.0,0.9064899128185386
2026-01-03 22:30:00+00:00,C001,0.8003414909750862,0.0,0.0,0.8003414909750862
2026-01-03 22:45:00+00:00,C001,0.7385880316207265,0.0,0.0,0.7385880316207265
2026-01-03 23:00:00+00:00,C001,0.7503562476550929,0.0,0.0,0.7503562476550929
2026-01-03 23:15:00+00:00,C001,0.6657749200396378,0.0,0.0,0.6657749200396378
2026-01-03 23:30:00+00:00,C001,0.6617634325253667,0.0,0.0,0.6617634325253667
2026-01-03 23:45:00+00:00,C001,0.6136936483853898,0.0,0.0,0.6136936483853898
2026-01-04 00:00:00+00:00,C001,0.462828796486451,0.0,0.0,0.462828796486451
2026-01-04 00:15:00+00:00,C001,0.45968849597587236,0.0,0.0,0.45968849597587236
2026-01-04 00:30:00+00:00,C001,0.44170208492375934,0.0,0.0,0.44170208492375934
2026-01-04 00:45:00+00:00,C001,0.49980762414003255,0.0,0.0,0.49980762414003255
2026-01-04 01:00:00+00:00,C001,0.4712269420360672,0.0,0.0,0.4712269420360672
2026-01-04 01:15:00+00:00,C001,0.45599149956815044,0.0,0.0,0.45599149956815044
2026-01-04 01:30:00+00:00,C001,0.49182541013139025,0.0,0.0,0.49182541013139025
2026-01-04 01:45:00+00:00,C001,0.4812276581145776,0.0,0.0,0.4812276581145776
2026-01-04 02:00:00+00:00,C001,0.559111455769523,0.0,0.0,0.559111455769523
2026-01-04 02:15:00+00:00,C001,0.47273413742033127,0.0,0.0,0.47273413742033127
2026-01-04 02:30:00+00:00,C001,0.5005158791749914,0.0,0.0,0.5005158791749914
2026-01-04 02:45:00+00:00,C001,0.5624672856023507,0.0,0.0,0.5624672856023507
2026-01-04 03:00:00+00:00,C001,0.5635830611339281,0.0,0.0,0.5635830611339281
2026-01-04 03:15:00+00:00,C001,0.5448586015671493,0.0,0.0,0.5448586015671493
2026-01-04 03:30:00+00:00,C001,0.5366274389692219,0.0,0.0,0.5366274389692219
2026-01-04 03:45:00+00:00,C001,0.6048989163653696,0.0,0.0,0.6048989163653696
